"","Plot","Batch","TYPE","Wells","FileExtension","PlateRead","Template","Depth","Weight","Time_Slurry_Add","Time_NaOH_ADd","Time_Read","Moisture_Frac","Dry_Weight_Equivalent","notes"
"1","101","3","A","G12","2021_PARCE_EEA_Batch3-101",70,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"2","101","3","A","C07","2021_PARCE_EEA_Batch3-101",7053,"quench_MUB1.25","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"3","101","3","A","D06","2021_PARCE_EEA_Batch3-101",2802,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"4","101","3","A","D12","2021_PARCE_EEA_Batch3-101",62,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"5","101","3","A","H11","2021_PARCE_EEA_Batch3-101",197,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"6","101","3","A","F03","2021_PARCE_EEA_Batch3-101",21054,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"7","101","3","A","F06","2021_PARCE_EEA_Batch3-101",2757,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"8","101","3","A","H05","2021_PARCE_EEA_Batch3-101",3060,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"9","101","3","A","E03","2021_PARCE_EEA_Batch3-101",29760,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"10","101","3","A","H06","2021_PARCE_EEA_Batch3-101",2152,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"11","101","3","A","E02","2021_PARCE_EEA_Batch3-101",477,"Cello_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"12","101","3","A","A06","2021_PARCE_EEA_Batch3-101",1585,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"13","101","3","A","E12","2021_PARCE_EEA_Batch3-101",62,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"14","101","3","A","B05","2021_PARCE_EEA_Batch3-101",3721,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"15","101","3","A","H01","2021_PARCE_EEA_Batch3-101",9812,"P_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"16","101","3","A","F08","2021_PARCE_EEA_Batch3-101",3368,"quench_MUB0.625","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"17","101","3","A","A07","2021_PARCE_EEA_Batch3-101",10833,"quench_MUB2.5","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"18","101","3","A","D08","2021_PARCE_EEA_Batch3-101",7556,"quench_MUB1.25","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"19","101","3","A","B04","2021_PARCE_EEA_Batch3-101",56361,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"20","101","3","A","D02","2021_PARCE_EEA_Batch3-101",587,"NAG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"21","101","3","A","D04","2021_PARCE_EEA_Batch3-101",60061,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"22","101","3","A","D11","2021_PARCE_EEA_Batch3-101",224,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"23","101","3","A","B12","2021_PARCE_EEA_Batch3-101",62,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"24","101","3","A","C08","2021_PARCE_EEA_Batch3-101",7484,"quench_MUB1.25","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"25","101","3","A","E01","2021_PARCE_EEA_Batch3-101",10641,"P_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"26","101","3","A","G08","2021_PARCE_EEA_Batch3-101",1365,"quench_MUB0.16","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"27","101","3","A","E04","2021_PARCE_EEA_Batch3-101",71553,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"28","101","3","A","F07","2021_PARCE_EEA_Batch3-101",3726,"quench_MUB0.625","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"29","101","3","A","G07","2021_PARCE_EEA_Batch3-101",1470,"quench_MUB0.16","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"30","101","3","A","H02","2021_PARCE_EEA_Batch3-101",511,"Cello_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"31","101","3","A","C12","2021_PARCE_EEA_Batch3-101",63,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"32","101","3","A","G04","2021_PARCE_EEA_Batch3-101",79376,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"33","101","3","A","A04","2021_PARCE_EEA_Batch3-101",53329,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"34","101","3","A","C01","2021_PARCE_EEA_Batch3-101",439,"BG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"35","101","3","A","G02","2021_PARCE_EEA_Batch3-101",497,"Cello_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"36","101","3","A","G01","2021_PARCE_EEA_Batch3-101",9221,"P_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"37","101","3","A","H07","2021_PARCE_EEA_Batch3-101",1366,"quench_MUB0.16","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"38","101","3","A","A01","2021_PARCE_EEA_Batch3-101",452,"BG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"39","101","3","A","G11","2021_PARCE_EEA_Batch3-101",187,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"40","101","3","A","B08","2021_PARCE_EEA_Batch3-101",17920,"quench_MUB2.5","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"41","101","3","A","B01","2021_PARCE_EEA_Batch3-101",450,"BG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"42","101","3","A","H08","2021_PARCE_EEA_Batch3-101",1331,"quench_MUB0.16","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"43","101","3","A","B07","2021_PARCE_EEA_Batch3-101",13542,"quench_MUB2.5","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"44","101","3","A","C02","2021_PARCE_EEA_Batch3-101",596,"NAG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"45","101","3","A","A12","2021_PARCE_EEA_Batch3-101",71,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"46","101","3","A","A02","2021_PARCE_EEA_Batch3-101",467,"NAG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"47","101","3","A","A08","2021_PARCE_EEA_Batch3-101",15411,"quench_MUB2.5","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"48","101","3","A","E11","2021_PARCE_EEA_Batch3-101",172,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"49","101","3","A","F11","2021_PARCE_EEA_Batch3-101",170,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"50","101","3","A","G06","2021_PARCE_EEA_Batch3-101",2798,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"51","101","3","A","H03","2021_PARCE_EEA_Batch3-101",11103,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"52","101","3","A","A03","2021_PARCE_EEA_Batch3-101",17338,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"53","101","3","A","F05","2021_PARCE_EEA_Batch3-101",4785,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"54","101","3","A","C11","2021_PARCE_EEA_Batch3-101",198,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"55","101","3","A","G03","2021_PARCE_EEA_Batch3-101",25231,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"56","101","3","A","E08","2021_PARCE_EEA_Batch3-101",3968,"quench_MUB0.625","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"57","101","3","A","B06","2021_PARCE_EEA_Batch3-101",1727,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"58","101","3","A","F02","2021_PARCE_EEA_Batch3-101",511,"Cello_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"59","101","3","A","H12","2021_PARCE_EEA_Batch3-101",56,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"60","101","3","A","G05","2021_PARCE_EEA_Batch3-101",3564,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"61","101","3","A","F01","2021_PARCE_EEA_Batch3-101",9526,"P_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"62","101","3","A","F12","2021_PARCE_EEA_Batch3-101",68,"Buf","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"63","101","3","A","E07","2021_PARCE_EEA_Batch3-101",3454,"quench_MUB0.625","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"64","101","3","A","B03","2021_PARCE_EEA_Batch3-101",18142,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"65","101","3","A","C05","2021_PARCE_EEA_Batch3-101",4626,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"66","101","3","A","F04","2021_PARCE_EEA_Batch3-101",66219,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"67","101","3","A","H04","2021_PARCE_EEA_Batch3-101",63565,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"68","101","3","A","C06","2021_PARCE_EEA_Batch3-101",2570,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"69","101","3","A","E05","2021_PARCE_EEA_Batch3-101",4948,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"70","101","3","A","E06","2021_PARCE_EEA_Batch3-101",1930,"Cello_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"71","101","3","A","B02","2021_PARCE_EEA_Batch3-101",495,"NAG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"72","101","3","A","D01","2021_PARCE_EEA_Batch3-101",412,"BG_sub_blank","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"73","101","3","A","C04","2021_PARCE_EEA_Batch3-101",48064,"P_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"74","101","3","A","D05","2021_PARCE_EEA_Batch3-101",5130,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"75","101","3","A","D07","2021_PARCE_EEA_Batch3-101",7839,"quench_MUB1.25","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"76","101","3","A","A05","2021_PARCE_EEA_Batch3-101",3268,"NAG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"77","101","3","A","C03","2021_PARCE_EEA_Batch3-101",16665,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"78","101","3","A","B11","2021_PARCE_EEA_Batch3-101",211,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"79","101","3","A","D03","2021_PARCE_EEA_Batch3-101",20517,"BG_assay","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"80","101","3","A","A11","2021_PARCE_EEA_Batch3-101",208,"Hombl","0-15",0.52,"10:51","11:51","11:52",0.1008,0.4676,""
"81","102","7","A","F01","2021_PARCE_EEA_Batch7_EL-102",7477,"P_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"82","102","7","A","D07","2021_PARCE_EEA_Batch7_EL-102",9426,"quench_MUB1.25","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"83","102","7","A","F12","2021_PARCE_EEA_Batch7_EL-102",41,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"84","102","7","A","C11","2021_PARCE_EEA_Batch7_EL-102",256,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"85","102","7","A","F06","2021_PARCE_EEA_Batch7_EL-102",3895,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"86","102","7","A","C12","2021_PARCE_EEA_Batch7_EL-102",40,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"87","102","7","A","D01","2021_PARCE_EEA_Batch7_EL-102",569,"BG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"88","102","7","A","E08","2021_PARCE_EEA_Batch7_EL-102",5472,"quench_MUB0.625","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"89","102","7","A","E07","2021_PARCE_EEA_Batch7_EL-102",3685,"quench_MUB0.625","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"90","102","7","A","B02","2021_PARCE_EEA_Batch7_EL-102",535,"NAG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"91","102","7","A","C03","2021_PARCE_EEA_Batch7_EL-102",20359,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"92","102","7","A","D06","2021_PARCE_EEA_Batch7_EL-102",5635,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"93","102","7","A","E01","2021_PARCE_EEA_Batch7_EL-102",7131,"P_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"94","102","7","A","H07","2021_PARCE_EEA_Batch7_EL-102",930,"quench_MUB0.16","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"95","102","7","A","C01","2021_PARCE_EEA_Batch7_EL-102",538,"BG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"96","102","7","A","F07","2021_PARCE_EEA_Batch7_EL-102",4979,"quench_MUB0.625","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"97","102","7","A","G04","2021_PARCE_EEA_Batch7_EL-102",71494,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"98","102","7","A","A11","2021_PARCE_EEA_Batch7_EL-102",224,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"99","102","7","A","D12","2021_PARCE_EEA_Batch7_EL-102",41,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"100","102","7","A","F11","2021_PARCE_EEA_Batch7_EL-102",250,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"101","102","7","A","C02","2021_PARCE_EEA_Batch7_EL-102",543,"NAG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"102","102","7","A","C06","2021_PARCE_EEA_Batch7_EL-102",6175,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"103","102","7","A","D04","2021_PARCE_EEA_Batch7_EL-102",71486,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"104","102","7","A","F02","2021_PARCE_EEA_Batch7_EL-102",596,"Cello_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"105","102","7","A","A05","2021_PARCE_EEA_Batch7_EL-102",3833,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"106","102","7","A","A04","2021_PARCE_EEA_Batch7_EL-102",46040,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"107","102","7","A","A03","2021_PARCE_EEA_Batch7_EL-102",13646,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"108","102","7","A","D03","2021_PARCE_EEA_Batch7_EL-102",14193,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"109","102","7","A","B08","2021_PARCE_EEA_Batch7_EL-102",19923,"quench_MUB2.5","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"110","102","7","A","H06","2021_PARCE_EEA_Batch7_EL-102",2690,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"111","102","7","A","A07","2021_PARCE_EEA_Batch7_EL-102",13658,"quench_MUB2.5","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"112","102","7","A","C04","2021_PARCE_EEA_Batch7_EL-102",55632,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"113","102","7","A","E12","2021_PARCE_EEA_Batch7_EL-102",43,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"114","102","7","A","G11","2021_PARCE_EEA_Batch7_EL-102",224,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"115","102","7","A","H01","2021_PARCE_EEA_Batch7_EL-102",7026,"P_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"116","102","7","A","G12","2021_PARCE_EEA_Batch7_EL-102",41,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"117","102","7","A","D08","2021_PARCE_EEA_Batch7_EL-102",11408,"quench_MUB1.25","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"118","102","7","A","D02","2021_PARCE_EEA_Batch7_EL-102",529,"NAG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"119","102","7","A","E03","2021_PARCE_EEA_Batch7_EL-102",22149,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"120","102","7","A","A01","2021_PARCE_EEA_Batch7_EL-102",536,"BG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"121","102","7","A","B11","2021_PARCE_EEA_Batch7_EL-102",208,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"122","102","7","A","A02","2021_PARCE_EEA_Batch7_EL-102",535,"NAG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"123","102","7","A","H04","2021_PARCE_EEA_Batch7_EL-102",65771,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"124","102","7","A","D05","2021_PARCE_EEA_Batch7_EL-102",3178,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"125","102","7","A","A08","2021_PARCE_EEA_Batch7_EL-102",18675,"quench_MUB2.5","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"126","102","7","A","E11","2021_PARCE_EEA_Batch7_EL-102",244,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"127","102","7","A","B05","2021_PARCE_EEA_Batch7_EL-102",4716,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"128","102","7","A","G08","2021_PARCE_EEA_Batch7_EL-102",1335,"quench_MUB0.16","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"129","102","7","A","H03","2021_PARCE_EEA_Batch7_EL-102",13458,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"130","102","7","A","F04","2021_PARCE_EEA_Batch7_EL-102",73362,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"131","102","7","A","C07","2021_PARCE_EEA_Batch7_EL-102",10414,"quench_MUB1.25","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"132","102","7","A","C05","2021_PARCE_EEA_Batch7_EL-102",4974,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"133","102","7","A","H05","2021_PARCE_EEA_Batch7_EL-102",4062,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"134","102","7","A","H02","2021_PARCE_EEA_Batch7_EL-102",583,"Cello_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"135","102","7","A","G07","2021_PARCE_EEA_Batch7_EL-102",1149,"quench_MUB0.16","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"136","102","7","A","E05","2021_PARCE_EEA_Batch7_EL-102",5302,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"137","102","7","A","B01","2021_PARCE_EEA_Batch7_EL-102",557,"BG_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"138","102","7","A","A12","2021_PARCE_EEA_Batch7_EL-102",39,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"139","102","7","A","C08","2021_PARCE_EEA_Batch7_EL-102",10100,"quench_MUB1.25","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"140","102","7","A","E04","2021_PARCE_EEA_Batch7_EL-102",92696,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"141","102","7","A","E06","2021_PARCE_EEA_Batch7_EL-102",3936,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"142","102","7","A","F05","2021_PARCE_EEA_Batch7_EL-102",4903,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"143","102","7","A","G01","2021_PARCE_EEA_Batch7_EL-102",7271,"P_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"144","102","7","A","E02","2021_PARCE_EEA_Batch7_EL-102",561,"Cello_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"145","102","7","A","G03","2021_PARCE_EEA_Batch7_EL-102",15937,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"146","102","7","A","B04","2021_PARCE_EEA_Batch7_EL-102",50091,"P_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"147","102","7","A","A06","2021_PARCE_EEA_Batch7_EL-102",3389,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"148","102","7","A","B12","2021_PARCE_EEA_Batch7_EL-102",41,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"149","102","7","A","H11","2021_PARCE_EEA_Batch7_EL-102",223,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"150","102","7","A","F08","2021_PARCE_EEA_Batch7_EL-102",5582,"quench_MUB0.625","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"151","102","7","A","H12","2021_PARCE_EEA_Batch7_EL-102",41,"Buf","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"152","102","7","A","G06","2021_PARCE_EEA_Batch7_EL-102",3145,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"153","102","7","A","G02","2021_PARCE_EEA_Batch7_EL-102",670,"Cello_sub_blank","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"154","102","7","A","G05","2021_PARCE_EEA_Batch7_EL-102",4327,"NAG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"155","102","7","A","B06","2021_PARCE_EEA_Batch7_EL-102",4140,"Cello_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"156","102","7","A","B03","2021_PARCE_EEA_Batch7_EL-102",16850,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"157","102","7","A","F03","2021_PARCE_EEA_Batch7_EL-102",18317,"BG_assay","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"158","102","7","A","D11","2021_PARCE_EEA_Batch7_EL-102",252,"Hombl","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"159","102","7","A","H08","2021_PARCE_EEA_Batch7_EL-102",922,"quench_MUB0.16","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"160","102","7","A","B07","2021_PARCE_EEA_Batch7_EL-102",20731,"quench_MUB2.5","0-15",0.52,"10:56","11:55","11:56",0.0945,0.4709,""
"161","103","3","A","G08","2021_PARCE_EEA_Batch3-103",1265,"quench_MUB0.16","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"162","103","3","A","C11","2021_PARCE_EEA_Batch3-103",218,"Hombl","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"163","103","3","A","D03","2021_PARCE_EEA_Batch3-103",20270,"BG_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"164","103","3","A","C05","2021_PARCE_EEA_Batch3-103",7584,"NAG_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"165","103","3","A","D01","2021_PARCE_EEA_Batch3-103",411,"BG_sub_blank","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"166","103","3","A","C02","2021_PARCE_EEA_Batch3-103",638,"NAG_sub_blank","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"167","103","3","A","F04","2021_PARCE_EEA_Batch3-103",47391,"P_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"168","103","3","A","A06","2021_PARCE_EEA_Batch3-103",1876,"Cello_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"169","103","3","A","B01","2021_PARCE_EEA_Batch3-103",455,"BG_sub_blank","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"170","103","3","A","A12","2021_PARCE_EEA_Batch3-103",70,"Buf","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"171","103","3","A","F03","2021_PARCE_EEA_Batch3-103",29159,"BG_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"172","103","3","A","E08","2021_PARCE_EEA_Batch3-103",3473,"quench_MUB0.625","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"173","103","3","A","A01","2021_PARCE_EEA_Batch3-103",429,"BG_sub_blank","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"174","103","3","A","B11","2021_PARCE_EEA_Batch3-103",189,"Hombl","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"175","103","3","A","B03","2021_PARCE_EEA_Batch3-103",15925,"BG_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"176","103","3","A","E11","2021_PARCE_EEA_Batch3-103",220,"Hombl","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"177","103","3","A","H04","2021_PARCE_EEA_Batch3-103",28876,"P_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"178","103","3","A","A03","2021_PARCE_EEA_Batch3-103",12667,"BG_assay","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
"179","103","3","A","E12","2021_PARCE_EEA_Batch3-103",69,"Buf","0-15",0.54,"10:55","11:53","11:54",0.1,0.486,"don't have % moisture; estimated 0.1"
